"ProbeID","KO5_1","KO5_2","KO5_3","KO5_4","KO5_5","KO6_1","KO6_2","KO6_3","KO6_5","SYMBOL"
"10353189",12.9273401158748,13.028896061326,13.0736927200785,13.0641769429641,13.028896061326,13.028896061326,13.0018395448774,12.9575160157491,13.0366358578384,"Gapdh"
"10353250",13.412664111499,13.5515870117434,13.650463076501,13.592292456574,13.5438493576653,13.5411495384733,13.4872058731284,13.4218569804494,13.6084051450289,"Gapdh"
"10361710",12.4174770733479,12.4991704311376,12.5474721524759,12.5766189735111,12.4253353909244,12.4453729970645,12.4364129893298,12.448802238016,12.5258250247018,"Gapdh"
"10368612",12.7725479278839,12.8836462703448,12.9418550723279,12.8267615470745,12.8267615470745,12.7901985498801,12.7778884388903,12.7446618147714,12.8428544626637,"Gapdh"
"10374175",12.9816360864298,12.9966364904696,12.922884435598,12.8353546015906,12.9604469412091,12.9138560414022,12.9029118408886,12.9567729663741,12.7764175655625,"Ppia"
"10374764",12.9090359471185,12.9823259432983,13.0748366987908,12.9934929273953,12.9754850938148,12.9744154525377,12.9233488055874,12.8959879005463,13.0030409536848,"Gapdh"
"10384493",12.6593504369013,12.7024068544508,12.7860749220132,12.6800366447549,12.6963843112524,12.6465030552714,12.6674556485819,12.6379736823608,12.6738504864494,"Gapdh"
"10384552",13.1099261927076,13.1801243110616,13.23337531737,13.1815008812635,13.1694080704405,13.1634592446838,13.0950287051879,13.0771263130705,13.2040171049637,"Gapdh"
"10386947",12.1989741078769,12.2923569880936,12.3296918045113,12.2340135519961,12.2340135519961,12.1638480939549,12.2340135519961,12.2215138006846,12.2247860984313,"Gapdh"
"10387588",10.7879116155603,10.7236361190919,10.7879116155603,10.7216783426164,10.7034325817705,10.7932440620558,10.8976697856218,10.8305495611883,10.9561268693645,"Polr2a"
"10389522",10.8502581538226,10.7285630834024,10.8603532188582,10.9602894996157,10.7732374663183,10.7854873701442,10.71576484053,10.5956937123387,10.7314915556962,"Rpl13a"
"10393754",13.4932646562114,13.4170211708074,13.3836864877355,13.3736211099237,13.4074229055586,13.3624123431909,13.3986669806108,13.3675022433354,13.3218674425498,"Actb"
"10406417",13.7326488167463,13.6741086607688,13.6767240530537,13.6231356350062,13.6524775390459,13.640288782351,13.6479510907675,13.6179211003784,13.5681264969822,"Actb"
"10409200",12.7855470724571,12.7986578493215,12.8934599104823,12.8479077590621,12.8031253262107,12.7901458421103,12.7435867420045,12.7089098121104,12.7986578493215,"Gapdh"
"10410625",11.8478325571575,11.921537721398,11.8618905190951,11.9641451127329,11.9411551201808,11.8214156745626,11.8293722034781,11.759894849168,11.6481549663202,"Sdha"
"10411452",13.2411501479822,13.3815733728966,13.4911290540694,13.4226609102081,13.3769860316837,13.3734110004675,13.3178947101723,13.2521561616296,13.4331683934447,"Gapdh"
"10414431",12.2166121571315,12.2696139370387,12.3548517110932,12.2707195930486,12.2134081694585,12.1887076634365,12.1931883497439,12.1875530322806,12.2134081694585,"Gapdh"
"10415444",12.675726601066,12.7840472242418,12.8163730316498,12.7831883820201,12.7872053162578,12.8152222334724,12.7898191920716,12.7840472242418,12.8072684630824,"Gapdh"
"10417617",13.2798197790539,13.3419740712285,13.3936011267303,13.3295603518251,13.328201646949,13.3203933415639,13.2917199951698,13.2491709329168,13.3734934757789,"Gapdh"
"10422161",13.046229720175,13.0997627721512,13.179785631416,13.1037219058597,13.1033378033674,13.1008059315628,13.0436337375149,13.0209292399026,13.1276021121144,"Gapdh"
"10422655",12.9429693066485,13.0415867052617,13.0813252664522,13.0069868029754,13.0069868029754,12.9887562367368,12.9613397925783,12.9350132538664,13.0491083204278,"Gapdh"
"10423180",13.0430836102863,13.1190149567106,13.1779899546492,13.0999246340673,13.0969051599845,13.0939783697424,13.0533274683455,13.0184776079931,13.1222885389642,"Gapdh"
"10425903",12.2669822763444,12.4039584159914,12.468599666391,12.367502044525,12.3509967799333,12.2877145046801,12.2933917820486,12.2663580334462,12.3542914515886,"Gapdh"
"10426435",13.0345805376391,13.117810609613,13.1777480740024,13.1015632172301,13.0991563426999,13.0948472661309,13.0623403282409,13.0144342553192,13.1256779446859,"Gapdh"
"10428204",10.8441646456817,10.904932866858,10.8160960331086,10.668168196253,10.829238471253,10.6484429756445,10.8546728436876,10.9819050310089,10.8993411910994,"Ywhaz"
"10441396",13.0629666710255,12.9683387956394,12.9683387956394,12.9373952639843,12.9799538149169,12.8713228545698,12.9683387956394,13.0219863697604,12.8642243882872,"Ppia"
"10441973",12.0281848572642,12.190637055142,12.2051318821543,12.1316747748153,12.1651480108537,12.3424552388818,12.1860001196308,12.1903585333459,12.1929234683554,"Tbp"
"10447699",12.8382575767027,12.9149732059442,12.9597698646967,12.9350625483296,12.9246528670526,12.9433583217826,12.8677989025058,12.8744582045566,12.9552627130128,"Gapdh"
"10449523",11.3660598579913,11.4897891167758,11.3363799135409,11.1292956940452,11.2948827590988,11.4541789995938,11.3644875434818,11.3844222538787,11.5636406502281,"Pxt1"
"10452415",13.6037612953865,13.7169556809815,13.7491589963858,13.7343343444967,13.7162927079171,13.7162927079171,13.6842297350637,13.6299597763038,13.7752684710104,"Gapdh"
"10455780",12.9845846484881,13.0685477234625,13.1745881548078,13.0979172579119,13.0685477234625,13.0685477234625,13.0307449338098,13.025324267032,13.0953439040142,"Gapdh"
"10463064",12.3394497380226,12.4451511939154,12.4979091978332,12.3923846599661,12.3768565357649,12.3378559559183,12.3441177300792,12.3029642827068,12.3746804186585,"Gapdh"
"10466843",12.7088129973364,12.7596752535632,12.8686639585566,12.796544219586,12.7708145161224,12.7549361664856,12.7550860412703,12.7041841750407,12.7596752535632,"Gapdh"
"10474239",12.2331236445734,12.2462344214378,12.4015129309532,12.2714378143071,12.2511856077756,12.245006994989,12.1871430999264,12.1170233237966,12.2535190022002,"Gapdh"
"10480032",13.1690683337146,13.2410013082006,13.3027550084577,13.2328389357715,13.242286877018,13.2328389357715,13.1791505755216,13.150005119648,13.2749604532239,"Gapdh"
"10481344",13.040075995906,13.1178509787084,13.190145965175,13.1174809522052,13.0953439040142,13.0923685136855,13.0505815129844,13.0125100878906,13.1291231769496,"Gapdh"
"10482432",12.4052774959316,12.4991541572935,12.5382724719511,12.4328347443709,12.4328347443709,12.3599809047663,12.4328347443709,12.4190371829036,12.422289083154,"Gapdh"
"10482507",13.1856788145977,13.2057227108357,13.1518815702231,13.0874094584064,13.2105179751093,13.1518815702231,13.1267990797844,13.1857701009992,12.9710450053561,"Ppia"
"10491967",13.1690683337146,13.2410013082006,13.3027550084577,13.2328389357715,13.242286877018,13.2328389357715,13.1791505755216,13.150005119648,13.2749604532239,"Gapdh"
"10492658",13.0218109024211,13.1170151657726,13.1727204115028,13.0793522427677,13.0870654835778,13.0700946829642,13.0410850789377,13.030793803937,13.093024093669,"Gapdh"
"10493891",12.8197809112519,12.7906335835555,12.9423499706061,12.9794667373118,12.8137998924624,12.9281623223757,12.75098838721,12.7177893920104,12.8005833400033,"Ywhaz"
"10496626",13.1690683337146,13.2410013082006,13.3027550084577,13.2328389357715,13.242286877018,13.2328389357715,13.1791505755216,13.150005119648,13.2749604532239,"Gapdh"
"10498405",13.0235847062565,13.1143589329488,13.1799070074252,13.087972731116,13.0970270921131,13.0867453046671,13.0588522956718,13.0125100878906,13.11440179423,"Gapdh"
"10501857",13.1690683337146,13.2410013082006,13.3027550084577,13.2328389357715,13.242286877018,13.2328389357715,13.1791505755216,13.150005119648,13.2749604532239,"Gapdh"
"10506424",13.4555617942604,13.3559239465151,13.3325233283992,13.3099082813296,13.3619621437074,13.3069288659964,13.3431835034163,13.32834025711,13.2521397702164,"Actb"
"10506496",11.2295139584614,11.216599255601,11.265751762287,11.1093902017741,11.1397539915686,11.1093902017741,10.9678756356338,11.0304807461054,11.0140579241708,"Ppia"
"10513181",13.0426168315647,13.1149733560177,13.1796285378119,13.1186330855326,13.0985437431472,13.0985437431472,13.0543536774038,13.0144342553192,13.1256779446859,"Gapdh"
"10514368",12.9911150473948,13.0702985474665,13.1260213917576,13.0479560711758,13.0449365970929,13.0350954855344,12.9991147928525,12.9665090451015,13.0720707986315,"Gapdh"
"10520390",12.8116909732386,12.9027022291933,12.9226181175172,12.859296566656,12.859296566656,12.859296566656,12.8390767469414,12.8187903957648,12.8795118718733,"Gapdh"
"10523354",13.1099261927076,13.1801243110616,13.23337531737,13.1815008812635,13.1694080704405,13.1634592446838,13.0950287051879,13.0771263130705,13.2040171049637,"Gapdh"
"10528167",13.177249756042,13.2581610205384,13.3061965524095,13.2428750015483,13.2495471834234,13.2428657286584,13.2006622114043,13.1582916276798,13.2842146904144,"Gapdh"
"10532027",13.1099261927076,13.1801243110616,13.23337531737,13.1815008812635,13.1694080704405,13.1634592446838,13.0950287051879,13.0771263130705,13.2040171049637,"Gapdh"
"10535381",13.3280231741578,13.3331724345899,13.1169314098599,13.1161006430142,13.2973382492355,13.1100336095529,13.2815871786749,13.2076188756939,13.0569742600832,"Actb"
"10545337",12.9173984430526,12.8824923350662,12.8962508122418,12.8353389715116,12.8849098029443,12.8202866308874,12.7923906936889,12.8479700403306,12.6767204681752,"Ppia"
"10545765",13.1690683337146,13.2410013082006,13.3027550084577,13.2328389357715,13.242286877018,13.2328389357715,13.1791505755216,13.150005119648,13.2749604532239,"Gapdh"
"10547936",13.0376925794389,13.1087564502072,13.1926821852145,13.116634131871,13.092562290844,13.0903684390262,13.0483722251005,13.0084528030159,13.1241577584772,"Gapdh"
"10548143",13.1930396938821,13.2689141711669,13.3174788277741,13.2607517987378,13.2667006244945,13.2607517987378,13.2127851365305,13.1744188671245,13.3028733161902,"Gapdh"
"10553516",13.044494864043,13.1164278385291,13.1814335761423,13.1178044087309,13.0997627721512,13.0985353457024,13.0561450316941,13.0178174665835,13.1276021121144,"Gapdh"
"10554817",12.3942912955661,12.4446566601689,12.5089987722626,12.4483987314832,12.391087307893,12.3267663814889,12.3909536256033,12.3705975167776,12.3858144772845,"Gapdh"
"10562639",12.8613878718039,12.93332084629,13.0148328157914,12.9327297303452,12.9287705966367,12.9287705966367,12.8771918116536,12.8721967880012,12.9531082914821,"Gapdh"
"10563101",11.3774081311224,11.6308401550697,11.2409434898351,11.2016712895952,11.3760148710591,11.2205110790442,11.5482139375934,11.5458221987007,11.3774081311224,"Rpl13a"
"10563110",7.05423819100573,6.68354033184796,6.72938084685006,6.68354033184796,6.81748097626947,6.60667233528737,6.3418496288114,6.56649197892281,6.66079678689283,"Rpl13a"
"10563114",9.1836154915158,8.66217366593719,8.88422209156102,8.70833797080395,8.5588480061813,8.61761026209487,8.10093099000015,8.2192222488471,8.59605359378484,"Rpl13a"
"10565921",13.1690683337146,13.2410013082006,13.3128617950363,13.2328389357715,13.2328389357715,13.2328389357715,13.1791505755216,13.1465060041582,13.2750333823634,"Gapdh"
"10567574",13.1209091392191,13.1197139617076,13.0866827141614,13.0540008049993,13.1237013002771,13.0634952681561,13.0525510676425,13.0820817200524,12.8257959683657,"Ppia"
"10571653",13.3919177152826,13.3297745422802,13.2982374394447,13.3059480785818,13.3087913190864,13.3112635083504,13.3105748644525,13.2426986217358,13.2501058741278,"Actb"
"10571876",12.9825044599259,13.0668697663669,13.1258447643055,13.0447599696408,13.0454386382962,13.0329208929745,13.0011822780018,12.968017862161,13.0701433486205,"Gapdh"
"10578545",12.6460403650562,12.7332735362906,12.8110438815215,12.7346944762955,12.7106226352684,12.7045533190993,12.6808829267625,12.6310452297587,12.7494838692827,"Gapdh"
"10579769",13.1352403826303,13.2060663746954,13.2508630334479,13.2337544588515,13.2100372271358,13.2065879544011,13.1429981325088,13.1366814194641,13.2482243567175,"Gapdh"
"10580590",13.1360069050951,13.2067457933615,13.2707679239992,13.1956314352795,13.2036957969404,13.1956314352795,13.1469783849259,13.1132418744338,13.2369711241456,"Gapdh"
"10588024",13.0426180021107,13.061789755549,12.9890470918376,12.9045358447034,13.0245406453904,12.9844744205925,12.972964087049,13.026984757067,12.8432700197629,"Ppia"
"10593490",12.8693520100389,12.9681267753208,13.0540738608978,12.9681267753208,12.9440720459509,12.986258390221,12.9799823438145,12.9128546570616,13.0072433956623,"Gapdh"
"10594015",11.2146084603316,11.3180718881012,11.4986578462717,11.3206482766275,11.3307921414573,11.5415932869016,11.374145240871,11.2948606167183,11.4797297421038,"Ccdc33"
"10601567",12.568844113783,12.6356591674216,12.7503462850612,12.626106547326,12.6325393158051,12.6072169133424,12.5518681990497,12.5822366388555,12.6443916864436,"Gapdh"
"10605554",13.044494864043,13.1164278385291,13.1814335761423,13.1178044087309,13.0997627721512,13.0985353457024,13.0561450316941,13.0178174665835,13.1276021121144,"Gapdh"
